"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2021-02-27,"BC","Fraser","All",299,286.29
2021-02-27,"BC","Fraser","Fraser East",57,50.29
2021-02-27,"BC","Fraser","Fraser North",80,103.71
2021-02-27,"BC","Fraser","Fraser South",162,132
2021-02-27,"BC","Fraser","Unknown",0,0.29
2021-02-27,"BC","Interior","All",25,32.86
2021-02-27,"BC","Interior","East Kootenay",1,0.71
2021-02-27,"BC","Interior","Kootenay Boundary",0,0.71
2021-02-27,"BC","Interior","Okanagan",5,9
2021-02-27,"BC","Interior","Thompson Cariboo Shuswap",19,22.43
2021-02-27,"BC","Northern","All",38,39.14
2021-02-27,"BC","Northern","Northeast",9,8.14
2021-02-27,"BC","Northern","Northern Interior",0,5.43
2021-02-27,"BC","Northern","Northwest",29,25.57
2021-02-27,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-02-27,"BC","Vancouver Coastal","All",104,119.29
2021-02-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,22.29
2021-02-27,"BC","Vancouver Coastal","Richmond",21,14.14
2021-02-27,"BC","Vancouver Coastal","Unknown",0,0.57
2021-02-27,"BC","Vancouver Coastal","Vancouver",63,82.29
2021-02-27,"BC","Vancouver Island","All",27,33.86
2021-02-27,"BC","Vancouver Island","Central Vancouver Island",15,21.14
2021-02-27,"BC","Vancouver Island","North Vancouver Island",11,8.29
2021-02-27,"BC","Vancouver Island","South Vancouver Island",1,4.43
2021-02-27,"Out of Canada","Out of Canada","Out of Canada",0,1
2021-02-28,"BC","All","All",450,510.86
2021-02-28,"BC","Fraser","All",269,285
2021-02-28,"BC","Fraser","Fraser East",45,51
2021-02-28,"BC","Fraser","Fraser North",78,99.14
2021-02-28,"BC","Fraser","Fraser South",146,134.57
2021-02-28,"BC","Fraser","Unknown",0,0.29
2021-02-28,"BC","Interior","All",23,32.14
2021-02-28,"BC","Interior","East Kootenay",0,0.71
2021-02-28,"BC","Interior","Kootenay Boundary",0,0.71
2021-02-28,"BC","Interior","Okanagan",9,9.14
2021-02-28,"BC","Interior","Thompson Cariboo Shuswap",14,21.57
2021-02-28,"BC","Northern","All",22,38.57
2021-02-28,"BC","Northern","Northeast",7,8
2021-02-28,"BC","Northern","Northern Interior",3,4.14
2021-02-28,"BC","Northern","Northwest",12,26.43
2021-02-28,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-02-28,"BC","Vancouver Coastal","All",112,121.43
2021-02-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,23.86
2021-02-28,"BC","Vancouver Coastal","Richmond",5,12.86
2021-02-28,"BC","Vancouver Coastal","Unknown",0,0.43
2021-02-28,"BC","Vancouver Coastal","Vancouver",87,84.29
2021-02-28,"BC","Vancouver Island","All",24,33.71
2021-02-28,"BC","Vancouver Island","Central Vancouver Island",13,20.57
2021-02-28,"BC","Vancouver Island","North Vancouver Island",6,8.57
2021-02-28,"BC","Vancouver Island","South Vancouver Island",5,4.57
2021-02-28,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2021-03-01,"BC","All","All",457,505
2021-03-01,"BC","Fraser","All",260,287.14
2021-03-01,"BC","Fraser","Fraser East",57,52.29
2021-03-01,"BC","Fraser","Fraser North",77,96.43
2021-03-01,"BC","Fraser","Fraser South",126,138.14
2021-03-01,"BC","Fraser","Unknown",0,0.29
2021-03-01,"BC","Interior","All",15,28.57
2021-03-01,"BC","Interior","East Kootenay",0,0.71
2021-03-01,"BC","Interior","Kootenay Boundary",1,0.71
2021-03-01,"BC","Interior","Okanagan",2,7.43
2021-03-01,"BC","Interior","Thompson Cariboo Shuswap",12,19.71
2021-03-01,"BC","Northern","All",20,33.71
2021-03-01,"BC","Northern","Northeast",6,7.14
2021-03-01,"BC","Northern","Northern Interior",1,3.71
2021-03-01,"BC","Northern","Northwest",13,22.86
2021-03-01,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-01,"BC","Vancouver Coastal","All",139,124
2021-03-01,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",25,22.14
2021-03-01,"BC","Vancouver Coastal","Richmond",10,12.86
2021-03-01,"BC","Vancouver Coastal","Unknown",0,0.29
2021-03-01,"BC","Vancouver Coastal","Vancouver",104,88.71
2021-03-01,"BC","Vancouver Island","All",23,31.57
2021-03-01,"BC","Vancouver Island","Central Vancouver Island",8,18.86
2021-03-01,"BC","Vancouver Island","North Vancouver Island",8,8.14
2021-03-01,"BC","Vancouver Island","South Vancouver Island",7,4.57
2021-03-01,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-03-02,"BC","All","All",557,510.43
2021-03-02,"BC","Fraser","All",298,288.71
2021-03-02,"BC","Fraser","Fraser East",37,50
2021-03-02,"BC","Fraser","Fraser North",94,97.14
2021-03-02,"BC","Fraser","Fraser South",167,141.29
2021-03-02,"BC","Fraser","Unknown",0,0.29
2021-03-02,"BC","Interior","All",47,30.57
2021-03-02,"BC","Interior","East Kootenay",3,1.14
2021-03-02,"BC","Interior","Kootenay Boundary",0,0.57
2021-03-02,"BC","Interior","Okanagan",16,8.43
2021-03-02,"BC","Interior","Thompson Cariboo Shuswap",28,20.43
2021-03-02,"BC","Northern","All",49,36.71
2021-03-02,"BC","Northern","Northeast",8,7.86
2021-03-02,"BC","Northern","Northern Interior",5,3.43
2021-03-02,"BC","Northern","Northwest",36,25.43
2021-03-02,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-02,"BC","Vancouver Coastal","All",135,123.86
2021-03-02,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",30,23.86
2021-03-02,"BC","Vancouver Coastal","Richmond",10,13.43
2021-03-02,"BC","Vancouver Coastal","Unknown",0,0
2021-03-02,"BC","Vancouver Coastal","Vancouver",95,86.57
2021-03-02,"BC","Vancouver Island","All",28,30.57
2021-03-02,"BC","Vancouver Island","Central Vancouver Island",17,17.71
2021-03-02,"BC","Vancouver Island","North Vancouver Island",6,8
2021-03-02,"BC","Vancouver Island","South Vancouver Island",5,4.86
2021-03-02,"Out of Canada","Out of Canada","Out of Canada",1,0.43
2021-03-03,"BC","All","All",563,518.57
2021-03-03,"BC","Fraser","All",289,292.57
2021-03-03,"BC","Fraser","Fraser East",45,51.29
2021-03-03,"BC","Fraser","Fraser North",62,91
2021-03-03,"BC","Fraser","Fraser South",182,150.14
2021-03-03,"BC","Fraser","Unknown",0,0.14
2021-03-03,"BC","Interior","All",28,31.14
2021-03-03,"BC","Interior","East Kootenay",3,1.57
2021-03-03,"BC","Interior","Kootenay Boundary",0,0.43
2021-03-03,"BC","Interior","Okanagan",16,9.43
2021-03-03,"BC","Interior","Thompson Cariboo Shuswap",9,19.71
2021-03-03,"BC","Northern","All",43,37.14
2021-03-03,"BC","Northern","Northeast",6,8.29
2021-03-03,"BC","Northern","Northern Interior",3,2.71
2021-03-03,"BC","Northern","Northwest",34,26.14
2021-03-03,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-03,"BC","Vancouver Coastal","All",167,128.14
2021-03-03,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",40,26.86
2021-03-03,"BC","Vancouver Coastal","Richmond",21,14.29
2021-03-03,"BC","Vancouver Coastal","Unknown",0,0
2021-03-03,"BC","Vancouver Coastal","Vancouver",106,87
2021-03-03,"BC","Vancouver Island","All",36,29.57
2021-03-03,"BC","Vancouver Island","Central Vancouver Island",15,16.29
2021-03-03,"BC","Vancouver Island","North Vancouver Island",5,7.43
2021-03-03,"BC","Vancouver Island","South Vancouver Island",16,5.86
2021-03-03,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-03-04,"BC","All","All",626,523.29
2021-03-04,"BC","Fraser","All",355,293.86
2021-03-04,"BC","Fraser","Fraser East",66,52.71
2021-03-04,"BC","Fraser","Fraser North",92,84.29
2021-03-04,"BC","Fraser","Fraser South",197,156.71
2021-03-04,"BC","Fraser","Unknown",0,0.14
2021-03-04,"BC","Interior","All",37,29.29
2021-03-04,"BC","Interior","East Kootenay",7,2.43
2021-03-04,"BC","Interior","Kootenay Boundary",0,0.29
2021-03-04,"BC","Interior","Okanagan",9,9.57
2021-03-04,"BC","Interior","Thompson Cariboo Shuswap",21,17
2021-03-04,"BC","Northern","All",57,40.86
2021-03-04,"BC","Northern","Northeast",11,8.14
2021-03-04,"BC","Northern","Northern Interior",9,3.57
2021-03-04,"BC","Northern","Northwest",37,29.14
2021-03-04,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-04,"BC","Vancouver Coastal","All",151,130.43
2021-03-04,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",25,26.43
2021-03-04,"BC","Vancouver Coastal","Richmond",20,15.43
2021-03-04,"BC","Vancouver Coastal","Unknown",0,0
2021-03-04,"BC","Vancouver Coastal","Vancouver",106,88.57
2021-03-04,"BC","Vancouver Island","All",26,28.86
2021-03-04,"BC","Vancouver Island","Central Vancouver Island",15,15.57
2021-03-04,"BC","Vancouver Island","North Vancouver Island",3,6.29
2021-03-04,"BC","Vancouver Island","South Vancouver Island",8,7
2021-03-04,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-03-05,"BC","All","All",547,527.57
2021-03-05,"BC","Fraser","All",280,292.86
2021-03-05,"BC","Fraser","Fraser East",40,49.57
2021-03-05,"BC","Fraser","Fraser North",86,81.29
2021-03-05,"BC","Fraser","Fraser South",154,162
2021-03-05,"BC","Fraser","Unknown",0,0
2021-03-05,"BC","Interior","All",34,29.86
2021-03-05,"BC","Interior","East Kootenay",0,2
2021-03-05,"BC","Interior","Kootenay Boundary",0,0.14
2021-03-05,"BC","Interior","Okanagan",11,9.71
2021-03-05,"BC","Interior","Thompson Cariboo Shuswap",23,18
2021-03-05,"BC","Northern","All",61,41.43
2021-03-05,"BC","Northern","Northeast",5,7.43
2021-03-05,"BC","Northern","Northern Interior",6,3.86
2021-03-05,"BC","Northern","Northwest",50,30.14
2021-03-05,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-05,"BC","Vancouver Coastal","All",144,136
2021-03-05,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",18,25.43
2021-03-05,"BC","Vancouver Coastal","Richmond",19,15.14
2021-03-05,"BC","Vancouver Coastal","Unknown",0,0
2021-03-05,"BC","Vancouver Coastal","Vancouver",107,95.43
2021-03-05,"BC","Vancouver Island","All",28,27.43
2021-03-05,"BC","Vancouver Island","Central Vancouver Island",19,14.57
2021-03-05,"BC","Vancouver Island","North Vancouver Island",6,6.43
2021-03-05,"BC","Vancouver Island","South Vancouver Island",3,6.43
2021-03-05,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-03-06,"BC","All","All",555,536.43
2021-03-06,"BC","Fraser","All",308,294.14
2021-03-06,"BC","Fraser","Fraser East",40,47.14
2021-03-06,"BC","Fraser","Fraser North",115,86.29
2021-03-06,"BC","Fraser","Fraser South",153,160.71
2021-03-06,"BC","Fraser","Unknown",0,0
2021-03-06,"BC","Interior","All",31,30.71
2021-03-06,"BC","Interior","East Kootenay",0,1.86
2021-03-06,"BC","Interior","Kootenay Boundary",0,0.14
2021-03-06,"BC","Interior","Okanagan",23,12.29
2021-03-06,"BC","Interior","Thompson Cariboo Shuswap",8,16.43
2021-03-06,"BC","Northern","All",34,40.86
2021-03-06,"BC","Northern","Northeast",2,6.43
2021-03-06,"BC","Northern","Northern Interior",2,4.14
2021-03-06,"BC","Northern","Northwest",30,30.29
2021-03-06,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-06,"BC","Vancouver Coastal","All",153,143
2021-03-06,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",35,27.57
2021-03-06,"BC","Vancouver Coastal","Richmond",19,14.86
2021-03-06,"BC","Vancouver Coastal","Unknown",0,0
2021-03-06,"BC","Vancouver Coastal","Vancouver",99,100.57
2021-03-06,"BC","Vancouver Island","All",29,27.71
2021-03-06,"BC","Vancouver Island","Central Vancouver Island",18,15
2021-03-06,"BC","Vancouver Island","North Vancouver Island",10,6.29
2021-03-06,"BC","Vancouver Island","South Vancouver Island",1,6.43
2021-03-06,"Out of Canada","Out of Canada","Out of Canada",2,0.43
2021-03-07,"BC","All","All",399,529.14
2021-03-07,"BC","Fraser","All",265,293.57
2021-03-07,"BC","Fraser","Fraser East",31,45.14
2021-03-07,"BC","Fraser","Fraser North",81,86.71
2021-03-07,"BC","Fraser","Fraser South",153,161.71
2021-03-07,"BC","Fraser","Unknown",0,0
2021-03-07,"BC","Interior","All",18,30
2021-03-07,"BC","Interior","East Kootenay",1,2
2021-03-07,"BC","Interior","Kootenay Boundary",0,0.14
2021-03-07,"BC","Interior","Okanagan",11,12.57
2021-03-07,"BC","Interior","Thompson Cariboo Shuswap",6,15.29
2021-03-07,"BC","Northern","All",5,38.43
2021-03-07,"BC","Northern","Northeast",1,5.57
2021-03-07,"BC","Northern","Northern Interior",1,3.86
2021-03-07,"BC","Northern","Northwest",3,29
2021-03-07,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-03-07,"BC","Vancouver Coastal","All",98,141
2021-03-07,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",22,27.86
2021-03-07,"BC","Vancouver Coastal","Richmond",7,15.14
2021-03-07,"BC","Vancouver Coastal","Unknown",0,0
2021-03-07,"BC","Vancouver Coastal","Vancouver",69,98
2021-03-07,"BC","Vancouver Island","All",13,26.14
2021-03-07,"BC","Vancouver Island","Central Vancouver Island",6,14
2021-03-07,"BC","Vancouver Island","North Vancouver Island",3,5.86
2021-03-07,"BC","Vancouver Island","South Vancouver Island",4,6.29
2021-03-07,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2021-03-08,"BC","All","All",497,534.86
2021-03-08,"BC","Fraser","All",266,294.43
2021-03-08,"BC","Fraser","Fraser East",27,40.86
2021-03-08,"BC","Fraser","Fraser North",89,88.43
2021-03-08,"BC","Fraser","Fraser South",149,165
